case_id,step,timestamp,actor,duration_minutes,cost
TICKET_1681,Assigned,2026-02-04T12:17:42.039818,system,4,0.2,3757
TICKET_1681,In_Progress,2026-02-04T13:52:42.039818,agent_2,95,57.0,3757
TICKET_1681,Approved,2026-02-05T11:31:42.039818,manager,1299,519.6,3757
TICKET_1681,Closed,2026-02-05T11:34:42.039818,system,3,0.15,3757
TICKET_1682,Created,2026-02-04T12:14:42.039876,system,2,0.1,4759
TICKET_1682,Assigned,2026-02-04T12:17:42.039876,system,3,0.15,4759
TICKET_1682,In_Progress,2026-02-04T13:54:42.039876,agent_1,97,29.1,4759
TICKET_1682,Approved,2026-02-05T13:42:42.039876,manager,1428,428.4,4759
TICKET_1682,Closed,2026-02-05T13:44:42.039876,system,2,0.1,4759
TICKET_1683,Created,2026-02-04T12:15:42.039938,system,3,0.15,3395
TICKET_1683,Assigned,2026-02-04T12:18:42.039938,system,3,0.15,3395
TICKET_1683,In_Progress,2026-02-04T13:47:42.039938,agent_1,89,26.7,3395
TICKET_1683,Escalated,2026-02-04T16:15:42.039938,agent_2,148,88.8,3395
TICKET_1683,Approved,2026-02-04T21:11:42.039938,manager,296,355.2,3395
TICKET_1683,Closed,2026-02-04T21:14:42.039938,system,3,0.15,3395
TICKET_1684,Created,2026-02-04T12:14:42.040014,system,2,0.1,879
TICKET_1684,Assigned,2026-02-04T12:16:42.040014,system,2,0.1,879
TICKET_1684,In_Progress,2026-02-04T14:53:42.040014,agent_2,157,94.2,879
TICKET_1684,Closed,2026-02-04T14:57:42.040014,system,4,0.1,879
TICKET_1685,Created,2026-02-04T12:14:42.040061,system,2,0.1,2770
TICKET_1685,Assigned,2026-02-04T12:26:42.040061,system,12,0.2,2770
TICKET_1685,In_Progress,2026-02-04T14:44:42.040061,agent_1,138,41.4,2770
TICKET_1685,Escalated,2026-02-04T17:15:42.040061,agent_2,151,90.6,2770
TICKET_1685,In_Progress,2026-02-04T17:47:42.040061,agent_2,32,19.2,2770
TICKET_1685,Approved,2026-02-05T20:20:42.040061,manager,1593,637.2,2770
TICKET_1685,Closed,2026-02-05T20:22:42.040061,system,2,0.1,2770
TICKET_1686,Created,2026-02-04T12:14:42.040143,system,2,0.1,256
TICKET_1686,Assigned,2026-02-04T12:19:42.040143,system,5,0.25,256
TICKET_1686,In_Progress,2026-02-04T14:46:42.040143,agent_1,147,44.1,256
TICKET_1686,Closed,2026-02-04T14:47:42.040143,system,1,0.05,256
TICKET_1687,Created,2026-02-04T12:13:42.040189,system,1,0.05,2987
TICKET_1687,Assigned,2026-02-04T12:15:42.040189,system,2,0.1,2987
TICKET_1687,In_Progress,2026-02-04T13:53:42.040189,agent_1,98,29.4,2987
TICKET_1687,Closed,2026-02-04T13:55:42.040189,system,2,0.1,2987
TICKET_1688,Created,2026-02-04T12:16:42.040236,system,4,0.2,3502
TICKET_1688,Assigned,2026-02-04T12:21:42.040236,system,5,0.25,3502
TICKET_1688,In_Progress,2026-02-04T14:17:42.040236,agent_2,116,69.6,3502
TICKET_1688,Approved,2026-02-05T07:29:42.040236,manager,1032,412.8,3502
TICKET_1688,Closed,2026-02-05T07:31:42.040236,system,2,0.1,3502
TICKET_1689,Created,2026-02-04T12:16:42.040294,system,4,0.2,2739
TICKET_1689,Assigned,2026-02-04T12:21:42.040294,system,5,0.25,2739
TICKET_1689,In_Progress,2026-02-04T14:26:42.040294,agent_2,125,75.0,2739
TICKET_1689,Closed,2026-02-04T14:27:42.040294,system,1,0.05,2739
TICKET_1690,Created,2026-02-04T12:16:42.040341,system,4,0.2,4023
TICKET_1690,Assigned,2026-02-04T12:20:42.040341,system,4,0.2,4023
TICKET_1690,In_Progress,2026-02-04T13:33:42.040341,agent_1,73,21.9,4023
TICKET_1690,Escalated,2026-02-04T16:03:42.040341,agent_2,150,90.0,4023
TICKET_1690,Approved,2026-02-05T00:13:42.040341,manager,490,588.0,4023
TICKET_1690,Closed,2026-02-05T00:14:42.040341,system,1,0.05,4023
TICKET_1691,Created,2026-02-04T12:16:42.040411,system,4,0.2,2642
TICKET_1691,Assigned,2026-02-04T12:19:42.040411,system,3,0.15,2642
TICKET_1691,In_Progress,2026-02-04T15:11:42.040411,agent_1,172,51.6,2642
TICKET_1691,Approved,2026-02-05T01:08:42.040411,manager,597,716.4,2642
TICKET_1691,Closed,2026-02-05T01:10:42.040411,system,2,0.1,2642
TICKET_1692,Created,2026-02-04T12:16:42.040469,system,4,0.2,2998
TICKET_1692,Assigned,2026-02-04T12:18:42.040469,system,2,0.1,2998
TICKET_1692,In_Progress,2026-02-04T14:42:42.040469,agent_1,144,43.2,2998
TICKET_1692,Closed,2026-02-04T14:45:42.040469,system,3,0.15,2998
TICKET_1693,Created,2026-02-04T12:24:42.040515,system,12,0.15,1353
TICKET_1693,Assigned,2026-02-04T12:27:42.040515,system,3,0.15,1353
TICKET_1693,In_Progress,2026-02-04T13:41:42.040515,agent_1,74,22.2,1353
TICKET_1693,Escalated,2026-02-04T16:43:42.040515,agent_2,182,109.2,1353
TICKET_1693,In_Progress,2026-02-04T19:38:42.040515,agent_2,175,105.0,1353
TICKET_1693,Closed,2026-02-04T19:40:42.040515,system,2,0.1,1353
TICKET_1694,Created,2026-02-04T12:13:42.040586,system,1,0.05,1701
TICKET_1694,Assigned,2026-02-04T12:17:42.040586,system,4,0.2,1701
TICKET_1694,In_Progress,2026-02-04T13:47:42.040586,agent_2,90,18.0,1701
TICKET_1694,Escalated,2026-02-04T16:07:42.040586,agent_2,140,84.0,1701
TICKET_1694,In_Progress,2026-02-04T18:16:42.040586,agent_1,129,38.7,1701
TICKET_1694,Approved,2026-02-05T01:25:42.040586,manager,429,514.8,1701
TICKET_1694,Closed,2026-02-05T01:27:42.040586,system,2,0.1,1701
TICKET_1695,Created,2026-02-04T12:15:42.040670,system,3,0.15,427
TICKET_1695,Assigned,2026-02-04T12:18:42.040670,system,3,0.15,427
TICKET_1695,In_Progress,2026-02-04T14:06:42.040670,agent_1,108,32.4,427
TICKET_1695,Approved,2026-02-04T17:06:42.040670,manager,180,216.0,427
TICKET_1695,Closed,2026-02-04T17:08:42.040670,system,2,0.1,427
TICKET_1696,Created,2026-02-04T12:17:42.040728,system,5,0.25,1512
TICKET_1696,Assigned,2026-02-04T12:19:42.040728,system,2,0.1,1512
TICKET_1696,In_Progress,2026-02-04T15:04:42.040728,agent_1,165,49.5,1512
TICKET_1696,Closed,2026-02-04T15:07:42.040728,system,3,0.15,1512
TICKET_1697,Created,2026-02-04T12:15:42.040775,system,3,0.15,4439
TICKET_1697,Assigned,2026-02-04T12:18:42.040775,system,3,0.15,4439
TICKET_1697,In_Progress,2026-02-04T16:21:42.040775,agent_2,243,48.6,4439
TICKET_1697,Closed,2026-02-04T16:22:42.040775,system,1,0.05,4439
TICKET_1698,Created,2026-02-04T12:14:42.040822,system,2,0.1,618
TICKET_1698,Assigned,2026-02-04T12:18:42.040822,system,4,0.2,618
TICKET_1698,In_Progress,2026-02-04T14:40:42.040822,agent_2,142,85.2,618
TICKET_1698,Closed,2026-02-04T14:43:42.040822,system,3,0.15,618
TICKET_1699,Created,2026-02-04T12:14:42.040868,system,2,0.1,4123
TICKET_1699,Assigned,2026-02-04T12:18:42.040868,system,4,0.2,4123
TICKET_1699,In_Progress,2026-02-04T13:11:42.040868,agent_2,53,31.8,4123
TICKET_1699,Closed,2026-02-04T13:15:42.040868,system,4,0.1,4123
TICKET_1700,Created,2026-02-04T12:17:42.040915,system,5,0.25,3678
TICKET_1700,Assigned,2026-02-04T12:20:42.040915,system,3,0.15,3678
TICKET_1700,In_Progress,2026-02-04T14:37:42.040915,agent_1,137,41.1,3678
TICKET_1700,Closed,2026-02-04T14:40:42.040915,system,3,0.15,3678
TICKET_1701,Created,2026-02-04T12:15:42.040967,system,3,0.15,2957
TICKET_1701,Assigned,2026-02-04T12:17:42.040967,system,2,0.1,2957
TICKET_1701,In_Progress,2026-02-04T14:28:42.040967,agent_2,131,78.6,2957
TICKET_1701,Approved,2026-02-04T22:45:42.040967,manager,497,596.4,2957
TICKET_1701,Closed,2026-02-04T22:46:42.040967,system,1,0.05,2957
TICKET_1702,Created,2026-02-04T12:16:42.041026,system,4,0.2,4393
TICKET_1702,Assigned,2026-02-04T12:36:42.041026,system,20,0.25,4393
TICKET_1702,In_Progress,2026-02-04T15:15:42.041026,agent_2,159,95.4,4393
TICKET_1702,Closed,2026-02-04T15:18:42.041026,system,3,0.15,4393
TICKET_1703,Created,2026-02-04T12:15:42.041073,system,3,0.15,3636
TICKET_1703,Assigned,2026-02-04T12:20:42.041073,system,5,0.25,3636
TICKET_1703,In_Progress,2026-02-04T13:31:42.041073,agent_2,71,42.6,3636
TICKET_1703,Escalated,2026-02-04T14:42:42.041073,agent_2,71,42.6,3636
TICKET_1703,In_Progress,2026-02-04T17:30:42.041073,agent_1,168,50.4,3636
TICKET_1703,Closed,2026-02-04T17:32:42.041073,system,2,0.05,3636
TICKET_1704,Created,2026-02-04T12:27:42.041143,system,15,0.25,2429
TICKET_1704,Assigned,2026-02-04T12:31:42.041143,system,4,0.2,2429
TICKET_1704,In_Progress,2026-02-04T13:57:42.041143,agent_1,86,25.8,2429
TICKET_1704,Closed,2026-02-04T13:58:42.041143,system,1,0.05,2429
TICKET_1705,Created,2026-02-04T12:17:42.041190,system,5,0.25,3329
TICKET_1705,Assigned,2026-02-04T12:20:42.041190,system,3,0.15,3329
TICKET_1705,In_Progress,2026-02-04T13:48:42.041190,agent_1,88,26.4,3329
TICKET_1705,Closed,2026-02-04T13:50:42.041190,system,2,0.1,3329
TICKET_1706,Created,2026-02-04T12:14:42.041239,system,2,0.1,4498
TICKET_1706,Assigned,2026-02-04T12:16:42.041239,system,2,0.1,4498
TICKET_1706,In_Progress,2026-02-04T13:59:42.041239,agent_1,103,30.9,4498
TICKET_1706,Approved,2026-02-05T08:41:42.041239,manager,1122,448.8,4498
TICKET_1706,Closed,2026-02-05T08:44:42.041239,system,3,0.15,4498
TICKET_1707,Created,2026-02-04T12:15:42.041297,system,3,0.15,4942
TICKET_1707,Assigned,2026-02-04T12:19:42.041297,system,4,0.2,4942
TICKET_1707,In_Progress,2026-02-04T14:05:42.041297,agent_2,106,63.6,4942
TICKET_1707,Escalated,2026-02-04T16:51:42.041297,agent_2,166,99.6,4942
TICKET_1707,In_Progress,2026-02-04T19:07:42.041297,agent_2,136,81.6,4942
TICKET_1707,Approved,2026-02-05T02:59:42.041297,manager,472,566.4,4942
TICKET_1707,Closed,2026-02-05T03:05:42.041297,system,6,0.1,4942
TICKET_1708,Created,2026-02-04T12:15:42.041382,system,3,0.15,2428
TICKET_1708,Assigned,2026-02-04T12:17:42.041382,system,2,0.1,2428
TICKET_1708,In_Progress,2026-02-04T13:39:42.041382,agent_2,82,49.2,2428
TICKET_1708,Closed,2026-02-04T13:51:42.041382,system,12,0.15,2428
TICKET_1709,Created,2026-02-04T12:17:42.041429,system,5,0.25,4662
TICKET_1709,Assigned,2026-02-04T12:22:42.041429,system,5,0.25,4662
TICKET_1709,In_Progress,2026-02-04T15:12:42.041429,agent_2,170,102.0,4662
TICKET_1709,Closed,2026-02-04T15:15:42.041429,system,3,0.15,4662
TICKET_1710,Created,2026-02-04T12:16:42.041476,system,4,0.2,3773
TICKET_1710,Assigned,2026-02-04T12:19:42.041476,system,3,0.15,3773
TICKET_1710,In_Progress,2026-02-04T13:31:42.041476,agent_2,72,43.2,3773
TICKET_1710,Closed,2026-02-04T13:33:42.041476,system,2,0.1,3773
TICKET_1711,Created,2026-02-04T12:24:42.041522,system,12,0.15,1476
TICKET_1711,Assigned,2026-02-04T12:28:42.041522,system,4,0.2,1476
TICKET_1711,In_Progress,2026-02-04T14:41:42.041522,agent_2,133,79.8,1476
TICKET_1711,Approved,2026-02-05T03:35:42.041522,manager,774,309.6,1476
TICKET_1711,Closed,2026-02-05T03:39:42.041522,system,4,0.05,1476
TICKET_1712,Created,2026-02-04T12:14:42.041582,system,2,0.1,4170
TICKET_1712,Assigned,2026-02-04T12:19:42.041582,system,5,0.25,4170
TICKET_1712,In_Progress,2026-02-04T14:29:42.041582,agent_1,130,39.0,4170
TICKET_1712,Escalated,2026-02-04T17:45:42.041582,agent_2,196,117.6,4170
TICKET_1712,In_Progress,2026-02-04T18:45:42.041582,agent_1,60,18.0,4170
TICKET_1712,Closed,2026-02-04T18:46:42.041582,system,1,0.05,4170
TICKET_1713,Created,2026-02-04T12:16:42.041653,system,4,0.2,935
TICKET_1713,Assigned,2026-02-04T12:20:42.041653,system,4,0.2,935
TICKET_1713,In_Progress,2026-02-04T13:05:42.041653,agent_1,45,13.5,935
TICKET_1713,Closed,2026-02-04T13:09:42.041653,system,4,0.1,935
TICKET_1714,Created,2026-02-04T12:18:42.041699,system,6,0.15,4801
TICKET_1714,Assigned,2026-02-04T12:20:42.041699,system,2,0.1,4801
TICKET_1714,In_Progress,2026-02-04T14:08:42.041699,agent_1,108,32.4,4801
TICKET_1714,Closed,2026-02-04T14:09:42.041699,system,1,0.05,4801
TICKET_1715,Created,2026-02-04T12:13:42.041746,system,1,0.05,2332
TICKET_1715,Assigned,2026-02-04T12:17:42.041746,system,4,0.2,2332
TICKET_1715,In_Progress,2026-02-04T13:00:42.041746,agent_1,43,12.9,2332
TICKET_1715,Closed,2026-02-04T13:03:42.041746,system,3,0.15,2332
TICKET_1716,Created,2026-02-04T12:13:42.041792,system,1,0.05,1066
TICKET_1716,Assigned,2026-02-04T12:16:42.041792,system,3,0.15,1066
TICKET_1716,In_Progress,2026-02-04T13:32:42.041792,agent_1,76,22.8,1066
TICKET_1716,Approved,2026-02-04T15:43:42.041792,manager,131,157.2,1066
TICKET_1716,Closed,2026-02-04T15:44:42.041792,system,1,0.05,1066
TICKET_1717,Created,2026-02-04T12:15:42.041851,system,3,0.15,820
TICKET_1717,Assigned,2026-02-04T12:17:42.041851,system,2,0.1,820
TICKET_1717,In_Progress,2026-02-04T14:40:42.041851,agent_2,143,85.8,820
TICKET_1717,Approved,2026-02-05T04:00:42.041851,manager,800,480.0,820
TICKET_1717,Closed,2026-02-05T04:03:42.041851,system,3,0.15,820
TICKET_1718,Created,2026-02-04T12:15:42.041910,system,3,0.15,633
TICKET_1718,Assigned,2026-02-04T12:18:42.041910,system,3,0.15,633
TICKET_1718,In_Progress,2026-02-04T14:32:42.041910,agent_1,134,40.2,633
TICKET_1718,Escalated,2026-02-04T18:52:42.041910,agent_2,260,156.0,633
TICKET_1718,In_Progress,2026-02-04T19:54:42.041910,agent_2,62,37.2,633
TICKET_1718,Closed,2026-02-04T19:55:42.041910,system,1,0.05,633
TICKET_1719,Created,2026-02-04T12:13:42.041985,system,1,0.05,2259
TICKET_1719,Assigned,2026-02-04T12:15:42.041985,system,2,0.1,2259
TICKET_1719,In_Progress,2026-02-04T15:15:42.041985,agent_2,180,108.0,2259
TICKET_1719,Approved,2026-02-05T01:02:42.041985,manager,587,704.4,2259
TICKET_1719,Closed,2026-02-05T01:05:42.041985,system,3,0.15,2259
TICKET_1720,Created,2026-02-04T12:17:42.042046,system,5,0.25,2703
TICKET_1720,Assigned,2026-02-04T12:22:42.042046,system,5,0.25,2703
TICKET_1720,In_Progress,2026-02-04T13:53:42.042046,agent_2,91,54.6,2703
TICKET_1720,Approved,2026-02-05T08:44:42.042046,manager,1131,452.4,2703
TICKET_1720,Closed,2026-02-05T08:48:42.042046,system,4,0.05,2703
TICKET_1721,Created,2026-02-04T12:13:42.042105,system,1,0.05,3927
TICKET_1721,Assigned,2026-02-04T12:16:42.042105,system,3,0.15,3927
TICKET_1721,In_Progress,2026-02-04T14:40:42.042105,agent_1,144,21.6,3927
TICKET_1721,Closed,2026-02-04T14:41:42.042105,system,1,0.05,3927
TICKET_1722,Created,2026-02-04T12:17:42.042152,system,5,0.25,2361
TICKET_1722,Assigned,2026-02-04T12:20:42.042152,system,3,0.15,2361
TICKET_1722,In_Progress,2026-02-04T13:46:42.042152,agent_1,86,25.8,2361
TICKET_1722,Escalated,2026-02-04T14:47:42.042152,agent_2,61,36.6,2361
TICKET_1722,Approved,2026-02-05T01:11:42.042152,manager,624,249.6,2361
TICKET_1722,Closed,2026-02-05T01:12:42.042152,system,1,0.05,2361
TICKET_1723,Created,2026-02-04T12:14:42.042222,system,2,0.1,2025
TICKET_1723,Assigned,2026-02-04T12:18:42.042222,system,4,0.2,2025
TICKET_1723,In_Progress,2026-02-04T14:04:42.042222,agent_2,106,63.6,2025
TICKET_1723,Approved,2026-02-04T20:08:42.042222,manager,364,436.8,2025
TICKET_1723,Closed,2026-02-04T20:10:42.042222,system,2,0.1,2025
TICKET_1724,Created,2026-02-04T12:17:42.042280,system,5,0.25,528
TICKET_1724,Assigned,2026-02-04T12:19:42.042280,system,2,0.1,528
TICKET_1724,In_Progress,2026-02-04T14:45:42.042280,agent_1,146,43.8,528
TICKET_1724,Approved,2026-02-04T21:46:42.042280,manager,421,505.2,528
TICKET_1724,Closed,2026-02-04T21:48:42.042280,system,2,0.05,528
TICKET_1725,Created,2026-02-04T12:14:42.042338,system,2,0.1,2467
TICKET_1725,Assigned,2026-02-04T12:16:42.042338,system,2,0.1,2467
TICKET_1725,In_Progress,2026-02-04T14:40:42.042338,agent_2,144,86.4,2467
TICKET_1725,Escalated,2026-02-04T16:42:42.042338,agent_2,122,73.2,2467
TICKET_1725,In_Progress,2026-02-04T18:37:42.042338,agent_1,115,34.5,2467
TICKET_1725,Escalated,2026-02-04T22:15:42.042338,agent_2,218,130.8,2467
TICKET_1725,In_Progress,2026-02-05T00:43:42.042338,agent_2,148,88.8,2467
TICKET_1725,Closed,2026-02-05T00:46:42.042338,system,3,0.15,2467
TICKET_1726,Created,2026-02-04T12:16:42.042432,system,4,0.2,2364
TICKET_1726,Assigned,2026-02-04T12:18:42.042432,system,2,0.1,2364
TICKET_1726,In_Progress,2026-02-04T14:35:42.042432,agent_2,137,82.2,2364
TICKET_1726,Escalated,2026-02-04T16:29:42.042432,agent_2,114,68.4,2364
TICKET_1726,Approved,2026-02-05T22:20:42.042432,manager,1791,716.4,2364
TICKET_1726,Closed,2026-02-05T22:23:42.042432,system,3,0.15,2364
TICKET_1727,Created,2026-02-04T12:17:42.042502,system,5,0.25,1972
TICKET_1727,Assigned,2026-02-04T12:22:42.042502,system,5,0.25,1972
TICKET_1727,In_Progress,2026-02-04T14:02:42.042502,agent_2,100,60.0,1972
TICKET_1727,Approved,2026-02-05T13:53:42.042502,manager,1431,572.4,1972
TICKET_1727,Closed,2026-02-05T13:56:42.042502,system,3,0.15,1972
TICKET_1728,Created,2026-02-04T12:15:42.042560,system,3,0.15,3969
TICKET_1728,Assigned,2026-02-04T12:18:42.042560,system,3,0.15,3969
TICKET_1728,In_Progress,2026-02-04T13:09:42.042560,agent_2,51,30.6,3969
TICKET_1728,Approved,2026-02-04T22:43:42.042560,manager,574,688.8,3969
TICKET_1728,Closed,2026-02-04T22:45:42.042560,system,2,0.1,3969
TICKET_1729,Created,2026-02-04T12:13:42.042618,system,1,0.05,2349
TICKET_1729,Assigned,2026-02-04T12:15:42.042618,system,2,0.1,2349
TICKET_1729,In_Progress,2026-02-05T00:03:42.042618,agent_2,708,106.2,2349
TICKET_1729,Escalated,2026-02-05T09:48:42.042618,agent_2,585,117.0,2349
TICKET_1729,Approved,2026-02-05T12:20:42.042618,manager,152,182.4,2349
TICKET_1729,Closed,2026-02-05T12:23:42.042618,system,3,0.15,2349
TICKET_1730,Created,2026-02-04T12:17:42.042689,system,5,0.25,1167
TICKET_1730,Assigned,2026-02-04T12:21:42.042689,system,4,0.2,1167
TICKET_1730,In_Progress,2026-02-04T14:09:42.042689,agent_2,108,64.8,1167
TICKET_1730,Escalated,2026-02-04T17:57:42.042689,agent_2,228,136.8,1167
TICKET_1730,Approved,2026-02-05T23:27:42.042689,manager,1770,708.0,1167
TICKET_1730,Closed,2026-02-05T23:28:42.042689,system,1,0.05,1167
TICKET_1731,Created,2026-02-04T12:13:42.042761,system,1,0.05,4546
TICKET_1731,Assigned,2026-02-04T12:15:42.042761,system,2,0.1,4546
TICKET_1731,In_Progress,2026-02-04T12:56:42.042761,agent_1,41,12.3,4546
TICKET_1731,Closed,2026-02-04T12:59:42.042761,system,3,0.15,4546
TICKET_1732,Created,2026-02-04T12:13:42.042808,system,1,0.05,1201
TICKET_1732,Assigned,2026-02-04T12:17:42.042808,system,4,0.2,1201
TICKET_1732,In_Progress,2026-02-04T15:07:42.042808,agent_2,170,102.0,1201
TICKET_1732,Escalated,2026-02-04T18:55:42.042808,agent_2,228,136.8,1201
TICKET_1732,In_Progress,2026-02-04T19:29:42.042808,agent_1,34,10.2,1201
TICKET_1732,Closed,2026-02-04T19:32:42.042808,system,3,0.15,1201
TICKET_1733,Created,2026-02-04T12:17:42.042878,system,5,0.25,3498
TICKET_1733,Assigned,2026-02-04T12:19:42.042878,system,2,0.1,3498
TICKET_1733,In_Progress,2026-02-04T13:05:42.042878,agent_2,46,27.6,3498
TICKET_1733,Closed,2026-02-04T13:09:42.042878,system,4,0.1,3498
TICKET_1734,Created,2026-02-04T12:15:42.042925,system,3,0.15,4501
TICKET_1734,Assigned,2026-02-04T12:20:42.042925,system,5,0.25,4501
TICKET_1734,In_Progress,2026-02-04T14:18:42.042925,agent_2,118,70.8,4501
TICKET_1734,Closed,2026-02-04T14:21:42.042925,system,3,0.15,4501
TICKET_1735,Created,2026-02-04T12:16:42.042985,system,4,0.2,3028
TICKET_1735,Assigned,2026-02-04T12:19:42.042985,system,3,0.15,3028
TICKET_1735,In_Progress,2026-02-04T14:25:42.042985,agent_2,126,75.6,3028
TICKET_1735,Escalated,2026-02-04T15:58:42.042985,agent_2,93,55.8,3028
TICKET_1735,Approved,2026-02-05T01:48:42.042985,manager,590,708.0,3028
TICKET_1735,Closed,2026-02-05T01:51:42.042985,system,3,0.15,3028
TICKET_1736,Created,2026-02-04T12:13:42.043057,system,1,0.05,1547
TICKET_1736,Assigned,2026-02-04T12:17:42.043057,system,4,0.2,1547
TICKET_1736,In_Progress,2026-02-04T14:39:42.043057,agent_2,142,85.2,1547
TICKET_1736,Approved,2026-02-05T15:09:42.043057,manager,1470,588.0,1547
TICKET_1736,Closed,2026-02-05T15:11:42.043057,system,2,0.1,1547
TICKET_1737,Created,2026-02-04T12:13:42.043115,system,1,0.05,4006
TICKET_1737,Assigned,2026-02-04T12:16:42.043115,system,3,0.15,4006
TICKET_1737,In_Progress,2026-02-04T14:41:42.043115,agent_1,145,43.5,4006
TICKET_1737,Escalated,2026-02-04T19:03:42.043115,agent_2,262,78.6,4006
TICKET_1737,In_Progress,2026-02-04T20:29:42.043115,agent_2,86,51.6,4006
TICKET_1737,Closed,2026-02-04T20:31:42.043115,system,2,0.1,4006
TICKET_1738,Created,2026-02-04T12:15:42.043185,system,3,0.15,2503
TICKET_1738,Assigned,2026-02-04T12:20:42.043185,system,5,0.25,2503
TICKET_1738,In_Progress,2026-02-04T13:09:42.043185,agent_2,49,29.4,2503
TICKET_1738,Closed,2026-02-04T13:10:42.043185,system,1,0.05,2503
TICKET_1739,Created,2026-02-04T12:13:42.043232,system,1,0.05,289
TICKET_1739,Assigned,2026-02-04T12:16:42.043232,system,3,0.15,289
TICKET_1739,In_Progress,2026-02-04T14:32:42.043232,agent_1,136,40.8,289
TICKET_1739,Escalated,2026-02-05T02:47:42.043232,agent_2,735,147.0,289
TICKET_1739,Approved,2026-02-05T16:26:42.043232,manager,819,327.6,289
TICKET_1739,Closed,2026-02-05T16:27:42.043232,system,1,0.05,289
TICKET_1740,Created,2026-02-04T12:15:42.043302,system,3,0.15,647
TICKET_1740,Assigned,2026-02-04T12:19:42.043302,system,4,0.2,647
TICKET_1740,In_Progress,2026-02-04T14:05:42.043302,agent_1,106,31.8,647
TICKET_1740,Approved,2026-02-04T21:53:42.043302,manager,468,561.6,647
TICKET_1740,Closed,2026-02-04T21:55:42.043302,system,2,0.1,647
TICKET_1741,Created,2026-02-04T12:16:42.043360,system,4,0.2,4338
TICKET_1741,Assigned,2026-02-04T12:21:42.043360,system,5,0.25,4338
TICKET_1741,In_Progress,2026-02-04T14:13:42.043360,agent_1,112,33.6,4338
TICKET_1741,Closed,2026-02-04T14:15:42.043360,system,2,0.1,4338
TICKET_1742,Created,2026-02-04T12:16:42.043407,system,4,0.2,4554
TICKET_1742,Assigned,2026-02-04T12:18:42.043407,system,2,0.1,4554
TICKET_1742,In_Progress,2026-02-04T14:47:42.043407,agent_1,149,44.7,4554
TICKET_1742,Closed,2026-02-04T14:49:42.043407,system,2,0.1,4554
TICKET_1743,Created,2026-02-04T12:14:42.043456,system,2,0.1,916
TICKET_1743,Assigned,2026-02-04T12:16:42.043456,system,2,0.1,916
